transaction_id,date,customer_id,product_id,region_id,quantity,revenue,cost,profit
6256,2024-09-12,380,4,2,4,261.77,171.06,90.71
6257,2024-09-12,180,2,1,3,696.35,662.28,34.07
6258,2024-09-12,27,4,3,2,105.54,74.07,31.47
6259,2024-09-12,211,2,1,1,246.7,237.97,8.73
6260,2024-09-12,302,1,2,5,1097.41,794.12,303.29
6261,2024-09-12,383,6,4,3,128.88,116.38,12.5
6262,2024-09-13,101,3,5,4,291.88,251.45,40.43
6263,2024-09-13,30,3,2,3,210.17,188.28,21.89
6264,2024-09-13,158,2,3,2,420.09,407.49,12.6
6265,2024-09-13,307,5,4,4,235.49,201.45,34.04
6266,2024-09-13,319,4,4,4,292.62,188.57,104.05
6267,2024-09-14,62,3,5,2,148.82,123.13,25.69
6268,2024-09-14,78,6,1,3,81.86,74.46,7.4
6269,2024-09-14,456,5,3,4,146.03,119.51,26.52
6270,2024-09-14,80,3,2,2,175.05,145.75,29.3
6271,2024-09-14,277,6,5,3,86.42,77.59,8.83
6272,2024-09-14,481,3,4,5,503.19,431.01,72.18
6273,2024-09-14,433,2,1,3,826.79,801.99,24.8
6274,2024-09-14,483,4,4,1,73.0,48.07,24.93
6275,2024-09-14,321,2,3,4,901.28,874.24,27.04
6276,2024-09-14,103,5,4,1,58.32,50.7,7.62
6277,2024-09-14,130,3,5,2,151.62,126.53,25.09
6278,2024-09-14,67,4,5,3,184.28,122.35,61.93
6279,2024-09-14,475,1,1,3,896.72,708.5,188.22
6280,2024-09-14,257,3,5,2,149.64,127.4,22.24
6281,2024-09-14,396,3,4,3,331.63,284.32,47.31
6282,2024-09-15,244,5,3,4,132.1,101.93,30.17
6283,2024-09-15,434,6,5,1,27.39,25.7,1.69
6284,2024-09-15,356,4,3,3,156.92,108.92,48.0
6285,2024-09-15,88,3,4,1,109.58,92.74,16.84
6286,2024-09-15,29,1,4,4,1484.4,1130.48,353.92
6287,2024-09-15,327,4,2,5,262.51,177.28,85.23
6288,2024-09-15,93,3,1,5,400.63,359.1,41.53
6289,2024-09-15,139,1,5,1,263.89,210.7,53.19
6290,2024-09-16,79,1,1,3,849.75,613.84,235.91
6291,2024-09-16,12,2,4,3,957.28,928.56,28.72
6292,2024-09-16,126,2,2,3,747.62,713.87,33.75
6293,2024-09-16,97,3,4,5,560.21,502.52,57.69
6294,2024-09-16,13,6,3,2,44.46,40.26,4.2
6295,2024-09-16,297,5,5,1,39.76,32.58,7.18
6296,2024-09-16,355,3,1,5,479.81,407.3,72.51
6297,2024-09-16,434,3,5,1,74.48,65.45,9.03
6298,2024-09-16,403,6,4,5,210.46,186.66,23.8
6299,2024-09-17,490,6,2,5,161.58,146.85,14.73
6300,2024-09-17,266,3,2,2,159.38,141.72,17.66
6301,2024-09-17,295,6,2,2,65.04,59.97,5.07
6302,2024-09-17,31,4,1,2,111.28,75.63,35.65
6303,2024-09-17,396,5,4,1,47.02,37.0,10.02
6304,2024-09-17,71,1,2,4,958.93,740.18,218.75
6305,2024-09-17,272,5,1,5,212.8,181.73,31.07
6306,2024-09-17,373,4,1,5,340.18,243.58,96.6
6307,2024-09-17,55,3,4,4,384.29,325.76,58.53
6308,2024-09-18,184,5,3,2,71.92,61.22,10.7
6309,2024-09-18,330,4,2,4,257.11,162.12,94.99
6310,2024-09-18,425,6,5,4,122.64,118.31,4.33
6311,2024-09-18,336,2,1,3,740.5,718.28,22.22
6312,2024-09-18,24,1,1,4,915.39,689.16,226.23
6313,2024-09-18,306,3,5,3,227.3,201.79,25.51
6314,2024-09-18,429,4,4,3,224.38,157.31,67.07
6315,2024-09-18,156,5,4,2,101.76,79.29,22.47
6316,2024-09-18,247,6,2,1,27.95,26.33,1.62
6317,2024-09-19,330,2,2,5,1294.27,1255.44,38.83
6318,2024-09-19,293,3,3,4,297.24,244.23,53.01
6319,2024-09-19,316,4,5,4,241.03,159.36,81.67
6320,2024-09-19,153,4,4,4,304.19,212.97,91.22
6321,2024-09-19,14,4,2,4,260.53,185.12,75.41
6322,2024-09-19,104,5,4,1,48.94,38.11,10.83
6323,2024-09-19,463,4,5,1,50.98,36.18,14.8
6324,2024-09-19,152,3,5,1,74.48,67.76,6.72
6325,2024-09-19,310,2,4,2,725.66,703.89,21.77
6326,2024-09-19,221,2,2,2,517.57,486.4,31.17
6327,2024-09-20,433,3,1,1,94.33,81.65,12.68
6328,2024-09-20,70,4,4,3,224.86,160.28,64.58
6329,2024-09-20,38,6,3,1,28.42,25.82,2.6
6330,2024-09-20,217,1,2,2,559.31,403.4,155.91
6331,2024-09-20,264,1,2,1,254.36,206.39,47.97
6332,2024-09-20,478,1,5,3,625.53,486.73,138.8
6333,2024-09-20,274,5,4,1,55.06,47.79,7.27
6334,2024-09-20,167,1,5,1,236.23,186.52,49.71
6335,2024-09-20,198,3,2,4,349.78,305.93,43.85
6336,2024-09-20,482,4,3,2,87.05,58.59,28.46
6337,2024-09-20,434,4,5,4,202.95,145.82,57.13
6338,2024-09-21,16,4,2,3,161.33,107.53,53.8
6339,2024-09-21,341,2,5,5,1325.66,1285.89,39.77
6340,2024-09-21,78,4,1,3,170.32,114.39,55.93
6341,2024-09-21,311,5,3,5,179.58,148.29,31.29
6342,2024-09-21,424,4,1,4,288.8,206.89,81.91
6343,2024-09-21,252,4,5,3,178.66,127.64,51.02
6344,2024-09-21,433,5,1,5,227.1,193.82,33.28
6345,2024-09-21,351,5,5,5,213.62,177.39,36.23
6346,2024-09-21,368,6,1,2,70.87,67.54,3.33
6347,2024-09-21,14,5,2,5,207.46,178.93,28.53
6348,2024-09-21,200,4,2,2,103.31,67.06,36.25
6349,2024-09-21,281,2,2,3,660.21,640.4,19.81
6350,2024-09-21,251,2,1,4,894.4,867.57,26.83
6351,2024-09-22,218,6,1,3,107.05,101.08,5.97
6352,2024-09-22,323,5,4,2,104.37,84.13,20.24
6353,2024-09-22,344,2,4,3,1122.85,1089.16,33.69
6354,2024-09-22,417,3,1,4,305.97,252.85,53.12
6355,2024-09-22,24,4,1,1,71.73,46.77,24.96
6356,2024-09-22,453,1,1,3,797.1,581.48,215.62
6357,2024-09-22,163,5,1,3,117.09,96.02,21.07
6358,2024-09-22,37,2,2,1,248.87,241.4,7.47
6359,2024-09-22,447,4,3,1,44.87,29.54,15.33
6360,2024-09-22,196,3,4,5,515.04,449.37,65.67
6361,2024-09-22,175,4,4,3,221.11,139.63,81.48
6362,2024-09-23,25,4,5,3,186.16,133.54,52.62
6363,2024-09-23,423,1,5,4,830.03,641.07,188.96
6364,2024-09-23,401,4,2,3,188.61,133.59,55.02
6365,2024-09-23,163,6,1,5,178.67,162.62,16.05
6366,2024-09-23,428,4,4,5,392.96,245.56,147.4
6367,2024-09-23,36,3,1,5,423.76,385.51,38.25
6368,2024-09-23,451,1,4,4,1429.14,1052.61,376.53
6369,2024-09-23,445,2,3,4,864.86,826.03,38.83
6370,2024-09-23,171,3,4,4,409.44,351.39,58.05
6371,2024-09-23,387,2,1,5,1379.28,1337.9,41.38
6372,2024-09-23,372,2,1,2,480.19,451.49,28.7
6373,2024-09-23,482,3,3,1,59.5,52.27,7.23
6374,2024-09-24,269,6,1,3,91.0,86.28,4.72
6375,2024-09-24,130,3,5,3,198.57,175.13,23.44
6376,2024-09-24,457,3,4,3,291.54,265.24,26.3
6377,2024-09-24,466,3,2,5,355.87,313.63,42.24
6378,2024-09-24,369,2,4,4,1538.72,1469.11,69.61
6379,2024-09-24,291,5,1,2,90.66,76.54,14.12
6380,2024-09-24,260,3,2,4,280.99,235.97,45.02
6381,2024-09-24,471,3,4,3,350.06,292.83,57.23
6382,2024-09-24,167,5,5,3,130.5,104.85,25.65
6383,2024-09-25,270,3,1,4,349.87,293.24,56.63
6384,2024-09-25,460,2,5,2,509.04,488.42,20.62
6385,2024-09-25,230,6,4,5,197.81,184.11,13.7
6386,2024-09-25,40,5,4,4,233.85,182.94,50.91
6387,2024-09-25,478,1,5,3,677.12,538.14,138.98
6388,2024-09-25,61,1,1,4,997.82,808.58,189.24
6389,2024-09-25,54,4,2,2,135.63,88.09,47.54
6390,2024-09-25,84,2,4,1,357.22,332.16,25.06
6391,2024-09-25,241,3,2,2,170.93,155.86,15.07
6392,2024-09-25,486,6,3,1,23.05,21.57,1.48
6393,2024-09-25,231,1,5,1,235.16,180.24,54.92
6394,2024-09-25,94,5,5,4,159.45,126.35,33.1
6395,2024-09-25,432,4,4,5,416.43,271.34,145.09
6396,2024-09-25,224,4,1,1,72.11,50.86,21.25
6397,2024-09-26,271,3,1,3,239.44,206.98,32.46
6398,2024-09-26,257,3,5,1,71.97,64.76,7.21
6399,2024-09-26,358,6,3,5,133.44,126.1,7.34
6400,2024-09-26,107,5,4,1,58.33,48.36,9.97
6401,2024-09-26,488,5,3,5,176.65,148.88,27.77
6402,2024-09-27,37,1,2,4,988.96,739.3,249.66
6403,2024-09-27,29,5,4,4,227.31,176.96,50.35
6404,2024-09-27,86,5,2,2,87.2,74.66,12.54
6405,2024-09-27,253,3,2,1,89.99,74.5,15.49
6406,2024-09-27,67,2,5,5,1148.12,1113.68,34.44
6407,2024-09-27,64,5,1,2,85.15,72.26,12.89
6408,2024-09-27,182,3,5,2,173.11,155.83,17.28
6409,2024-09-28,318,6,3,2,51.95,45.24,6.71
6410,2024-09-28,278,1,3,1,241.42,175.18,66.24
6411,2024-09-28,497,6,4,3,137.45,126.45,11.0
6412,2024-09-28,375,3,4,2,200.54,177.62,22.92
6413,2024-09-28,462,6,2,2,63.5,61.09,2.41
6414,2024-09-28,13,3,3,2,143.69,130.89,12.8
6415,2024-09-28,256,2,1,4,1178.46,1143.11,35.35
6416,2024-09-28,354,2,2,4,866.26,840.27,25.99
6417,2024-09-29,161,3,4,1,101.24,87.79,13.45
6418,2024-09-29,417,6,1,4,110.56,104.85,5.71
6419,2024-09-29,260,4,2,4,231.12,150.15,80.97
6420,2024-09-29,329,2,3,2,368.22,355.88,12.34
6421,2024-09-29,48,4,1,4,236.24,147.65,88.59
6422,2024-09-29,220,1,5,1,217.02,170.23,46.79
6423,2024-09-29,336,3,1,4,333.06,301.25,31.81
6424,2024-09-29,500,2,5,3,620.68,598.61,22.07
6425,2024-09-29,266,5,2,3,125.62,101.5,24.12
6426,2024-09-29,70,1,4,1,364.16,282.37,81.79
6427,2024-09-29,232,6,5,5,153.11,148.33,4.78
6428,2024-09-29,309,6,4,2,69.35,62.6,6.75
6429,2024-09-29,397,4,3,3,164.13,118.01,46.12
6430,2024-09-29,171,4,4,5,369.74,233.04,136.7
6431,2024-09-30,35,5,2,4,150.87,122.91,27.96
6432,2024-09-30,204,3,4,2,189.57,172.03,17.54
6433,2024-09-30,416,6,4,2,71.13,68.52,2.61
6434,2024-09-30,322,5,4,4,192.38,158.45,33.93
6435,2024-09-30,236,1,2,4,1110.67,883.31,227.36
6436,2024-09-30,114,6,1,5,180.05,160.29,19.76
6437,2024-09-30,5,4,4,3,207.45,145.62,61.83
6438,2024-09-30,327,3,2,2,169.64,149.98,19.66
6439,2024-09-30,27,5,3,1,35.35,28.28,7.07
6440,2024-09-30,418,6,1,2,57.16,51.35,5.81
6441,2024-09-30,439,2,4,1,380.16,352.02,28.14
6442,2024-09-30,331,2,3,2,406.97,376.42,30.55
6443,2024-09-30,37,5,2,2,88.03,67.89,20.14
6444,2024-09-30,98,4,4,1,72.19,48.31,23.88
6445,2024-10-01,260,4,2,5,332.3,172.7,159.6
6446,2024-10-01,198,2,2,1,269.35,233.59,35.76
6447,2024-10-01,404,2,1,3,765.28,684.15,81.13
6448,2024-10-01,440,1,4,3,862.25,543.54,318.71
6449,2024-10-01,445,5,3,5,149.32,97.57,51.75
6450,2024-10-01,433,4,1,2,131.83,78.01,53.82
6451,2024-10-01,230,4,4,4,368.19,202.04,166.15
6452,2024-10-01,414,5,4,4,226.12,165.16,60.96
6453,2024-10-01,208,4,1,4,218.11,120.44,97.67
6454,2024-10-01,412,6,5,5,122.01,97.18,24.83
6455,2024-10-01,206,6,4,2,86.18,66.43,19.75
6456,2024-10-01,244,2,3,3,581.42,522.21,59.21
6457,2024-10-01,342,5,4,2,91.97,64.85,27.12
6458,2024-10-01,364,4,3,1,56.9,30.35,26.55
6459,2024-10-02,77,4,2,1,68.14,40.29,27.85
6460,2024-10-02,101,4,5,5,261.14,137.79,123.35
6461,2024-10-02,380,1,2,1,274.91,191.25,83.66
6462,2024-10-02,476,3,1,4,318.86,248.64,70.22
6463,2024-10-02,95,2,3,1,180.8,159.0,21.8
6464,2024-10-02,312,6,1,4,115.77,95.77,20.0
6465,2024-10-03,118,2,2,3,702.3,563.53,138.77
6466,2024-10-03,487,1,2,3,707.61,434.25,273.36
6467,2024-10-03,434,5,5,5,168.0,111.74,56.26
6468,2024-10-03,492,4,1,3,203.02,105.25,97.77
6469,2024-10-03,51,6,4,5,213.98,171.95,42.03
6470,2024-10-03,488,1,3,2,446.74,288.05,158.69
6471,2024-10-03,30,4,2,3,201.04,113.7,87.34
6472,2024-10-03,219,5,5,5,166.21,119.87,46.34
6473,2024-10-03,100,5,5,2,81.21,53.08,28.13
6474,2024-10-04,52,5,1,1,42.6,30.36,12.24
6475,2024-10-04,492,5,1,5,231.04,154.08,76.96
6476,2024-10-04,235,2,1,2,542.56,462.64,79.92
6477,2024-10-04,27,2,3,5,1035.14,850.87,184.27
6478,2024-10-04,254,6,3,3,71.94,59.33,12.61
6479,2024-10-04,49,1,1,1,286.72,191.59,95.13
6480,2024-10-04,95,6,3,2,53.63,42.16,11.47
6481,2024-10-04,353,5,2,4,160.89,105.82,55.07
6482,2024-10-04,237,5,1,5,220.41,164.1,56.31
6483,2024-10-04,125,4,4,4,353.31,199.08,154.23
6484,2024-10-05,177,2,5,4,1033.41,897.89,135.52
6485,2024-10-05,108,2,4,1,310.96,276.8,34.16
6486,2024-10-05,255,4,5,4,254.32,141.96,112.36
6487,2024-10-05,358,1,3,4,925.77,624.32,301.45
6488,2024-10-05,243,6,2,3,101.79,76.78,25.01
6489,2024-10-05,420,2,5,5,1258.94,1016.63,242.31
6490,2024-10-05,56,6,2,3,77.96,58.48,19.48
6491,2024-10-05,424,4,1,3,163.09,85.55,77.54
6492,2024-10-05,55,3,4,3,343.88,251.52,92.36
6493,2024-10-05,423,1,5,5,1231.33,815.16,416.17
6494,2024-10-05,73,1,1,3,812.33,491.78,320.55
6495,2024-10-05,363,3,1,4,285.89,218.61,67.28
6496,2024-10-05,377,4,4,4,328.35,177.63,150.72
6497,2024-10-05,148,4,2,2,107.37,57.17,50.2
6498,2024-10-05,119,2,4,3,1079.44,922.45,156.99
6499,2024-10-05,302,2,2,4,1089.14,874.95,214.19
6500,2024-10-05,269,1,1,4,1097.83,667.52,430.31
6501,2024-10-06,401,4,2,1,58.22,34.32,23.9
6502,2024-10-06,373,2,1,3,890.85,777.37,113.48
6503,2024-10-06,495,3,2,3,215.46,152.11,63.35
6504,2024-10-06,31,1,1,4,922.59,604.34,318.25
6505,2024-10-06,232,4,5,5,253.34,135.49,117.85
6506,2024-10-06,141,6,1,5,175.91,139.39,36.52
6507,2024-10-06,427,5,4,3,172.82,119.57,53.25
6508,2024-10-06,107,1,4,3,1036.01,712.46,323.55
6509,2024-10-06,157,2,3,1,196.92,159.0,37.92
6510,2024-10-06,470,3,4,1,108.85,80.69,28.16
6511,2024-10-06,221,1,2,4,1006.62,648.06,358.56
6512,2024-10-07,130,2,5,5,1072.02,868.04,203.98
6513,2024-10-07,45,1,1,3,765.17,479.41,285.76
6514,2024-10-07,73,4,1,5,324.07,171.87,152.2
6515,2024-10-07,108,1,4,5,1482.25,962.22,520.03
6516,2024-10-07,310,5,4,2,108.49,80.3,28.19
6517,2024-10-07,330,1,2,2,504.6,316.91,187.69
6518,2024-10-07,298,6,1,1,27.97,22.04,5.93
6519,2024-10-07,468,4,4,2,152.62,88.12,64.5
6520,2024-10-07,367,3,5,2,143.37,112.48,30.89
6521,2024-10-08,256,1,1,2,486.47,322.22,164.25
6522,2024-10-08,204,2,4,4,1344.64,1207.58,137.06
6523,2024-10-08,190,6,5,5,143.46,112.21,31.25
6524,2024-10-08,462,6,2,2,64.64,54.51,10.13
6525,2024-10-08,315,4,3,4,204.29,108.31,95.98
6526,2024-10-08,416,4,4,3,237.67,132.62,105.05
6527,2024-10-08,379,5,5,3,125.41,92.88,32.53
6528,2024-10-08,401,1,2,3,754.81,453.46,301.35
6529,2024-10-08,220,1,5,4,983.16,612.23,370.93
6530,2024-10-08,63,4,2,3,187.69,95.32,92.37
6531,2024-10-08,433,5,1,5,204.52,141.77,62.75
6532,2024-10-08,409,4,1,4,285.71,166.38,119.33
6533,2024-10-09,14,1,2,5,1113.75,686.42,427.33
6534,2024-10-09,476,1,1,5,1402.27,920.15,482.12
6535,2024-10-09,104,6,4,4,165.74,138.38,27.36
6536,2024-10-09,67,6,5,1,27.88,21.4,6.48
6537,2024-10-09,193,6,4,3,116.91,97.5,19.41
6538,2024-10-09,268,6,3,1,29.19,23.2,5.99
6539,2024-10-09,18,2,1,5,1213.12,993.06,220.06
6540,2024-10-09,432,4,4,3,251.46,138.64,112.82
6541,2024-10-09,150,2,1,4,1096.76,917.04,179.72
6542,2024-10-09,424,3,1,5,423.95,303.28,120.67
6543,2024-10-09,194,2,3,2,399.45,344.75,54.7
6544,2024-10-09,91,2,5,1,220.39,178.98,41.41
6545,2024-10-09,224,2,1,1,261.7,210.86,50.84
6546,2024-10-09,414,5,4,4,240.41,174.21,66.2
6547,2024-10-10,184,3,3,4,231.51,170.85,60.66
6548,2024-10-10,15,6,2,2,62.04,50.0,12.04
6549,2024-10-10,312,2,1,3,876.58,782.61,93.97
6550,2024-10-10,494,5,3,2,74.45,51.4,23.05
6551,2024-10-10,416,3,4,1,116.19,84.88,31.31
6552,2024-10-10,213,5,2,1,43.32,30.26,13.06
6553,2024-10-10,277,1,5,4,846.97,575.38,271.59
6554,2024-10-10,406,2,2,5,1166.49,960.07,206.42
6555,2024-10-10,500,2,5,1,232.21,199.76,32.45
6556,2024-10-10,136,1,1,3,860.65,568.92,291.73
6557,2024-10-10,429,2,4,5,1659.71,1414.41,245.3
6558,2024-10-10,17,4,4,3,267.16,150.27,116.89
6559,2024-10-11,37,5,2,5,190.99,132.34,58.65
6560,2024-10-11,233,2,1,1,257.47,226.34,31.13
6561,2024-10-11,98,3,4,2,192.54,144.66,47.88
6562,2024-10-11,234,5,2,1,37.54,26.36,11.18
6563,2024-10-11,21,1,1,5,1312.75,832.52,480.23
6564,2024-10-11,327,4,2,1,62.82,31.7,31.12
6565,2024-10-12,19,3,1,1,81.98,62.1,19.88
6566,2024-10-12,25,5,5,1,38.42,25.65,12.77
6567,2024-10-12,154,1,2,4,1061.2,657.9,403.3
6568,2024-10-12,486,5,3,5,155.34,110.22,45.12
6569,2024-10-12,33,6,4,3,112.96,96.01,16.95
6570,2024-10-12,274,2,4,2,587.51,484.26,103.25
6571,2024-10-12,257,1,5,5,1321.1,911.88,409.22
6572,2024-10-12,383,4,4,4,310.51,184.19,126.32
6573,2024-10-12,254,5,3,4,131.63,97.63,34.0
6574,2024-10-12,436,2,1,2,546.46,458.53,87.93
6575,2024-10-12,108,1,4,2,727.74,468.68,259.06
6576,2024-10-12,329,1,3,1,202.78,124.7,78.08
6577,2024-10-12,472,6,4,2,73.69,57.75,15.94
6578,2024-10-12,118,6,2,4,119.96,101.93,18.03
6579,2024-10-12,474,3,4,2,200.79,141.6,59.19
6580,2024-10-13,318,1,3,2,370.09,250.63,119.46
6581,2024-10-13,41,6,2,3,81.03,63.74,17.29
6582,2024-10-13,67,1,5,2,528.76,357.98,170.78
6583,2024-10-13,339,2,5,5,1135.44,1009.08,126.36
6584,2024-10-13,486,3,3,2,140.74,109.01,31.73
6585,2024-10-13,68,2,4,4,1152.67,924.72,227.95
6586,2024-10-13,360,4,2,4,216.65,120.21,96.44
6587,2024-10-13,434,1,5,4,815.89,531.49,284.4
6588,2024-10-13,192,3,2,3,261.58,199.36,62.22
6589,2024-10-13,370,6,3,1,27.23,22.67,4.56
6590,2024-10-13,404,3,1,5,382.59,303.89,78.7
6591,2024-10-13,350,6,2,2,59.46,48.49,10.97
6592,2024-10-13,290,6,2,5,143.38,111.29,32.09
6593,2024-10-13,430,5,3,1,33.32,23.95,9.37
6594,2024-10-13,20,5,4,2,118.65,81.36,37.29
6595,2024-10-13,463,5,5,1,42.1,30.76,11.34
6596,2024-10-13,48,1,1,4,935.65,596.28,339.37
6597,2024-10-13,121,6,4,4,143.68,114.18,29.5
6598,2024-10-13,168,4,5,2,104.86,56.12,48.74
6599,2024-10-14,124,5,3,3,109.82,74.01,35.81
6600,2024-10-14,220,3,5,3,240.95,186.42,54.53
6601,2024-10-14,469,3,1,1,87.54,66.89,20.65
6602,2024-10-14,384,6,1,2,65.03,51.12,13.91
6603,2024-10-14,452,4,1,3,184.02,106.52,77.5
6604,2024-10-14,222,2,4,2,681.7,593.18,88.52
6605,2024-10-14,222,5,4,5,284.56,191.74,92.82
6606,2024-10-15,107,6,4,4,150.02,124.67,25.35
6607,2024-10-15,419,5,4,4,216.5,157.66,58.84
6608,2024-10-15,429,3,4,3,303.5,231.08,72.42
6609,2024-10-15,43,2,3,3,707.29,608.32,98.97
6610,2024-10-15,391,3,3,2,131.12,102.36,28.76
6611,2024-10-15,439,3,4,1,123.16,90.07,33.09
6612,2024-10-15,42,2,5,4,1020.18,866.82,153.36
6613,2024-10-15,402,1,5,1,203.17,134.1,69.07
6614,2024-10-15,382,2,1,3,878.42,742.74,135.68
6615,2024-10-15,335,6,4,3,119.17,91.45,27.72
6616,2024-10-15,384,6,1,5,152.48,114.89,37.59
6617,2024-10-15,280,4,4,3,252.4,150.88,101.52
6618,2024-10-15,482,5,3,4,115.85,80.22,35.63
6619,2024-10-15,47,1,4,5,1939.2,1184.33,754.87
6620,2024-10-15,368,6,1,4,119.14,99.82,19.32
6621,2024-10-15,48,5,1,5,209.2,139.23,69.97
6622,2024-10-16,352,2,1,4,1115.84,991.83,124.01
6623,2024-10-16,114,5,1,2,88.21,58.22,29.99
6624,2024-10-16,493,6,1,3,105.74,83.44,22.3
6625,2024-10-16,407,5,5,5,189.1,125.26,63.84
6626,2024-10-16,470,3,4,3,345.61,264.19,81.42
6627,2024-10-16,408,1,1,1,267.99,179.79,88.2
6628,2024-10-16,264,4,2,1,63.4,32.11,31.29
6629,2024-10-17,356,6,3,2,54.97,43.48,11.49
6630,2024-10-17,104,3,4,2,188.11,145.83,42.28
6631,2024-10-17,255,1,5,1,262.52,177.52,85.0
6632,2024-10-17,354,1,2,1,267.14,185.57,81.57
6633,2024-10-17,371,5,4,5,267.57,188.25,79.32
6634,2024-10-17,74,3,3,3,186.44,135.62,50.82
6635,2024-10-17,322,5,4,5,260.94,184.93,76.01
6636,2024-10-17,447,5,3,2,66.23,48.36,17.87
6637,2024-10-17,168,2,5,2,452.47,397.79,54.68
6638,2024-10-17,303,2,4,4,1413.96,1138.72,275.24
6639,2024-10-17,69,5,3,2,76.49,55.19,21.3
6640,2024-10-18,212,6,3,5,125.69,103.0,22.69
6641,2024-10-18,249,1,2,2,519.82,346.05,173.77
6642,2024-10-18,349,6,3,5,137.58,108.17,29.41
6643,2024-10-18,30,4,2,5,265.8,153.92,111.88
6644,2024-10-18,187,1,5,2,496.98,321.76,175.22
6645,2024-10-18,459,1,1,5,1493.77,976.02,517.75
6646,2024-10-18,107,3,4,4,470.04,329.22,140.82
6647,2024-10-18,281,1,2,4,1028.49,677.38,351.11
6648,2024-10-19,314,5,3,2,71.21,53.03,18.18
6649,2024-10-19,54,5,2,4,160.48,112.73,47.75
6650,2024-10-19,19,3,1,1,92.77,65.13,27.64
6651,2024-10-19,144,3,1,4,361.69,273.54,88.15
6652,2024-10-19,58,6,1,3,104.19,84.75,19.44
6653,2024-10-19,478,3,5,5,390.26,290.21,100.05
6654,2024-10-19,226,1,2,1,274.3,188.57,85.73
6655,2024-10-19,18,5,1,2,83.84,58.75,25.09
6656,2024-10-19,143,6,4,3,113.48,90.24,23.24
6657,2024-10-19,168,6,5,3,75.56,59.19,16.37
6658,2024-10-19,90,1,5,4,964.87,649.31,315.56
6659,2024-10-19,276,6,4,2,89.03,74.02,15.01
6660,2024-10-19,422,2,3,4,776.75,660.62,116.13
6661,2024-10-19,496,2,2,3,671.11,581.03,90.08
6662,2024-10-19,296,3,4,3,297.71,224.24,73.47
6663,2024-10-19,448,4,3,1,48.73,27.31,21.42
6664,2024-10-19,363,3,1,1,91.02,64.16,26.86
6665,2024-10-19,159,6,1,5,137.97,114.03,23.94
6666,2024-10-20,327,5,2,4,165.71,116.61,49.1
6667,2024-10-20,425,4,5,1,53.14,28.16,24.98
6668,2024-10-20,349,6,3,5,127.36,98.39,28.97
6669,2024-10-20,319,2,4,2,591.27,480.34,110.93
6670,2024-10-20,345,1,2,4,948.56,638.87,309.69
6671,2024-10-20,100,4,5,1,50.68,29.51,21.17
6672,2024-10-20,236,1,2,2,546.47,352.1,194.37
6673,2024-10-20,284,1,2,5,1380.87,916.89,463.98
6674,2024-10-20,403,1,4,4,1524.55,982.78,541.77
6675,2024-10-20,492,1,1,3,860.82,554.21,306.61
6676,2024-10-20,168,2,5,5,1023.27,839.47,183.8
6677,2024-10-20,389,4,1,5,316.09,186.09,130.0
6678,2024-10-20,432,4,4,4,308.58,180.21,128.37
6679,2024-10-20,239,1,2,5,1087.37,733.72,353.65
6680,2024-10-21,499,6,1,1,29.61,23.95,5.66
6681,2024-10-21,422,1,3,5,1200.08,808.25,391.83
6682,2024-10-21,183,2,1,5,1208.67,988.82,219.85
6683,2024-10-21,413,1,1,3,880.28,558.93,321.35
6684,2024-10-21,421,4,5,3,146.87,82.73,64.14
6685,2024-10-21,41,3,2,2,164.11,126.86,37.25
6686,2024-10-21,204,6,4,5,212.39,178.77,33.62
6687,2024-10-21,7,3,2,2,179.2,137.06,42.14
6688,2024-10-22,488,2,3,5,941.06,758.28,182.78
6689,2024-10-22,27,4,3,1,47.15,25.56,21.59
6690,2024-10-22,176,5,4,2,103.43,75.54,27.89
6691,2024-10-22,190,3,5,2,150.62,113.96,36.66
6692,2024-10-22,150,1,1,2,539.68,338.99,200.69
6693,2024-10-22,149,2,2,4,1105.36,973.59,131.77
6694,2024-10-22,51,1,4,5,1773.49,1170.61,602.88
6695,2024-10-22,211,5,1,2,85.91,60.11,25.8
6696,2024-10-22,261,6,4,5,199.99,154.62,45.37
6697,2024-10-22,481,2,4,3,1073.8,923.25,150.55
6698,2024-10-23,231,1,5,2,406.67,258.68,147.99
6699,2024-10-23,41,2,2,1,241.23,199.91,41.32
6700,2024-10-23,404,2,1,4,1024.91,821.92,202.99
6701,2024-10-23,345,4,2,5,344.04,183.68,160.36
6702,2024-10-23,18,1,1,2,520.47,348.34,172.13
6703,2024-10-23,29,4,4,2,174.04,99.57,74.47
6704,2024-10-23,367,4,5,3,183.46,93.2,90.26
6705,2024-10-23,361,3,1,2,165.27,117.14,48.13
6706,2024-10-24,377,2,4,4,1545.61,1254.84,290.77
6707,2024-10-24,196,4,4,5,416.41,236.75,179.66
6708,2024-10-24,89,5,1,1,37.59,24.96,12.63
6709,2024-10-24,408,1,1,2,496.15,322.65,173.5
6710,2024-10-24,130,4,5,3,153.19,87.74,65.45
6711,2024-10-24,291,4,1,5,268.08,141.11,126.97
6712,2024-10-25,299,6,4,2,77.49,64.9,12.59
6713,2024-10-25,411,3,3,3,231.74,173.86,57.88
6714,2024-10-25,371,5,4,3,185.49,138.93,46.56
6715,2024-10-25,358,2,3,2,412.29,351.63,60.66
6716,2024-10-25,288,3,4,2,212.24,161.49,50.75
6717,2024-10-25,5,1,4,4,1398.74,896.66,502.08
6718,2024-10-25,419,1,4,4,1383.29,956.17,427.12
